productkey,orderquantity,salesamount,productcategorykey,cumulative_sales,orderdate
324,2,$838.92,1,"$1,225,556.91",2011-01-29
324,2,$838.92,1,"$1,226,395.83",2011-01-29
324,5,"$2,097.29",1,"$1,228,493.12",2011-01-29
324,1,$419.46,1,"$1,228,912.58",2011-01-29
324,5,"$2,097.29",1,"$1,231,009.87",2011-01-29
324,1,$419.46,1,"$1,231,429.33",2011-01-29
324,2,$838.92,1,"$1,232,268.25",2011-01-29
324,4,"$1,677.84",1,"$1,233,946.09",2011-01-29
324,2,$838.92,1,"$1,234,785.01",2011-01-29
324,6,"$2,516.75",1,"$1,237,301.76",2011-01-29
324,5,"$2,097.29",1,"$1,239,399.05",2011-01-29
324,2,$838.92,1,"$1,240,237.97",2011-01-29
324,1,$419.46,1,"$1,240,657.43",2011-01-29
324,4,"$1,677.84",1,"$1,242,335.27",2011-01-29
324,3,"$1,258.38",1,"$1,243,593.65",2011-01-29
324,1,$419.46,1,"$1,244,013.11",2011-01-29
324,2,$838.92,1,"$1,244,852.03",2011-01-29
324,2,$838.92,1,"$1,245,690.95",2011-01-29
324,2,$838.92,1,"$1,246,529.87",2011-01-29
324,3,"$1,258.38",1,"$1,247,788.25",2011-01-29
326,3,"$1,258.38",1,"$1,249,046.63",2011-01-29
326,3,"$1,258.38",1,"$1,250,305.01",2011-01-29
326,3,"$1,258.38",1,"$1,251,563.39",2011-01-29
326,3,"$1,258.38",1,"$1,252,821.77",2011-01-29
326,2,$838.92,1,"$1,253,660.69",2011-01-29
326,2,$838.92,1,"$1,254,499.61",2011-01-29
326,4,"$1,677.84",1,"$1,256,177.45",2011-01-29
326,1,$419.46,1,"$1,256,596.91",2011-01-29
326,5,"$2,097.29",1,"$1,258,694.20",2011-01-29
326,4,"$1,677.84",1,"$1,260,372.04",2011-01-29
326,2,$838.92,1,"$1,261,210.96",2011-01-29
326,1,$419.46,1,"$1,261,630.42",2011-01-29
326,1,$419.46,1,"$1,262,049.88",2011-01-29
326,2,$838.92,1,"$1,262,888.80",2011-01-29
326,7,"$2,936.21",1,"$1,265,825.01",2011-01-29
326,2,$838.92,1,"$1,266,663.93",2011-01-29
326,1,$419.46,1,"$1,267,083.39",2011-01-29
326,3,"$1,258.38",1,"$1,268,341.77",2011-01-29
326,1,$419.46,1,"$1,268,761.23",2011-01-29
326,1,$419.46,1,"$1,269,180.69",2011-01-29
326,1,$419.46,1,"$1,269,600.15",2011-01-29
326,2,$838.92,1,"$1,270,439.07",2011-01-29
326,1,$419.46,1,"$1,270,858.53",2011-01-29
326,2,$838.92,1,"$1,271,697.45",2011-01-29
326,4,"$1,677.84",1,"$1,273,375.29",2011-01-29
326,3,"$1,258.38",1,"$1,274,633.67",2011-01-29
328,1,$419.46,1,"$1,275,053.13",2011-01-29
328,3,"$1,258.38",1,"$1,276,311.51",2011-01-29
328,4,"$1,677.84",1,"$1,277,989.35",2011-01-29
328,2,$838.92,1,"$1,278,828.27",2011-01-29
328,1,$419.46,1,"$1,279,247.73",2011-01-29
328,2,$838.92,1,"$1,280,086.65",2011-01-29
328,2,$838.92,1,"$1,280,925.57",2011-01-29
328,2,$838.92,1,"$1,281,764.49",2011-01-29
328,3,"$1,258.38",1,"$1,283,022.87",2011-01-29
328,1,$419.46,1,"$1,283,442.33",2011-01-29
328,2,$838.92,1,"$1,284,281.25",2011-01-29
328,1,$419.46,1,"$1,284,700.71",2011-01-29
328,2,$838.92,1,"$1,285,539.63",2011-01-29
328,1,$419.46,1,"$1,285,959.09",2011-01-29
328,3,"$1,258.38",1,"$1,287,217.47",2011-01-29
328,2,$838.92,1,"$1,288,056.39",2011-01-29
328,1,$419.46,1,"$1,288,475.85",2011-01-29
328,5,"$2,097.29",1,"$1,290,573.14",2011-01-29
328,4,"$1,677.84",1,"$1,292,250.98",2011-01-29
328,6,"$2,516.75",1,"$1,294,767.73",2011-01-29
328,3,"$1,258.38",1,"$1,296,026.11",2011-01-29
328,2,$838.92,1,"$1,296,865.03",2011-01-29
330,2,$838.92,1,"$1,297,703.95",2011-01-29
330,1,$419.46,1,"$1,298,123.41",2011-01-29
330,2,$838.92,1,"$1,298,962.33",2011-01-29
330,2,$838.92,1,"$1,299,801.25",2011-01-29
330,2,$838.92,1,"$1,300,640.17",2011-01-29
330,2,$838.92,1,"$1,301,479.09",2011-01-29
330,1,$419.46,1,"$1,301,898.55",2011-01-29
330,3,"$1,258.38",1,"$1,303,156.93",2011-01-29
332,1,$419.46,1,"$1,303,576.39",2011-01-29
332,2,$838.92,1,"$1,304,415.31",2011-01-29
332,3,"$1,258.38",1,"$1,305,673.69",2011-01-29
332,1,$419.46,1,"$1,306,093.15",2011-01-29
332,1,$419.46,1,"$1,306,512.61",2011-01-29
332,2,$838.92,1,"$1,307,351.53",2011-01-29
332,3,"$1,258.38",1,"$1,308,609.91",2011-01-29
332,2,$838.92,1,"$1,309,448.83",2011-01-29
332,2,$838.92,1,"$1,310,287.75",2011-01-29
332,2,$838.92,1,"$1,311,126.67",2011-01-29
332,1,$419.46,1,"$1,311,546.13",2011-01-29
332,2,$838.92,1,"$1,312,385.05",2011-01-29
332,1,$419.46,1,"$1,312,804.51",2011-01-29
332,1,$419.46,1,"$1,313,223.97",2011-01-29
332,1,$419.46,1,"$1,313,643.43",2011-01-29
332,1,$419.46,1,"$1,314,062.89",2011-01-29
332,2,$838.92,1,"$1,314,901.81",2011-01-29
332,3,"$1,258.38",1,"$1,316,160.19",2011-01-29
332,1,$419.46,1,"$1,316,579.65",2011-01-29
332,2,$838.92,1,"$1,317,418.57",2011-01-29
332,8,"$3,355.67",1,"$1,320,774.24",2011-01-29
332,4,"$1,677.84",1,"$1,322,452.08",2011-01-29
332,1,$419.46,1,"$1,322,871.54",2011-01-29
334,1,$419.46,1,"$1,323,291.00",2011-01-29
334,1,$419.46,1,"$1,323,710.46",2011-01-29
334,2,$838.92,1,"$1,324,549.38",2011-01-29
334,3,"$1,258.38",1,"$1,325,807.76",2011-01-29
334,2,$838.92,1,"$1,326,646.68",2011-01-29
334,1,$419.46,1,"$1,327,066.14",2011-01-29
334,1,$419.46,1,"$1,327,485.60",2011-01-29
334,3,"$1,258.38",1,"$1,328,743.98",2011-01-29
334,1,$419.46,1,"$1,329,163.44",2011-01-29
338,1,$419.46,1,"$1,329,582.90",2011-01-29
338,1,$419.46,1,"$1,330,002.36",2011-01-29
338,1,$419.46,1,"$1,330,421.82",2011-01-29
338,2,$838.92,1,"$1,331,260.74",2011-01-29
338,1,$419.46,1,"$1,331,680.20",2011-01-29
338,3,"$1,258.38",1,"$1,332,938.58",2011-01-29
338,2,$838.92,1,"$1,333,777.50",2011-01-29
338,2,$838.92,1,"$1,334,616.42",2011-01-29
338,1,$419.46,1,"$1,335,035.88",2011-01-29
338,1,$419.46,1,"$1,335,455.34",2011-01-29
338,1,$419.46,1,"$1,335,874.80",2011-01-29
342,5,"$2,097.29",1,"$1,337,972.09",2011-01-29
342,2,$838.92,1,"$1,338,811.01",2011-01-29
342,2,$838.92,1,"$1,339,649.93",2011-01-29
342,2,$838.92,1,"$1,340,488.85",2011-01-29
342,13,"$5,165.78",1,"$1,345,654.63",2011-01-29
342,3,"$1,258.38",1,"$1,346,913.01",2011-01-29
342,2,$838.92,1,"$1,347,751.93",2011-01-29
342,1,$419.46,1,"$1,348,171.39",2011-01-29
342,5,"$2,097.29",1,"$1,350,268.68",2011-01-29
342,2,$838.92,1,"$1,351,107.60",2011-01-29
342,1,$419.46,1,"$1,351,527.06",2011-01-29
342,1,$419.46,1,"$1,351,946.52",2011-01-29
342,2,$838.92,1,"$1,352,785.44",2011-01-29
342,5,"$2,097.29",1,"$1,354,882.73",2011-01-29
342,3,"$1,258.38",1,"$1,356,141.11",2011-01-29
342,1,$419.46,1,"$1,356,560.57",2011-01-29
342,3,"$1,258.38",1,"$1,357,818.95",2011-01-29
342,3,"$1,258.38",1,"$1,359,077.33",2011-01-29
342,2,$838.92,1,"$1,359,916.25",2011-01-29
342,2,$838.92,1,"$1,360,755.17",2011-01-29
342,2,$838.92,1,"$1,361,594.09",2011-01-29
342,2,$838.92,1,"$1,362,433.01",2011-01-29
342,3,"$1,258.38",1,"$1,363,691.39",2011-01-29
342,3,"$1,258.38",1,"$1,364,949.77",2011-01-29
342,6,"$2,516.75",1,"$1,367,466.52",2011-01-29
342,4,"$1,677.84",1,"$1,369,144.36",2011-01-29
342,3,"$1,258.38",1,"$1,370,402.74",2011-01-29
344,6,"$12,239.96",1,"$1,382,642.70",2011-01-29
344,1,"$2,039.99",1,"$1,384,682.69",2011-01-29
344,1,"$2,039.99",1,"$1,386,722.68",2011-01-29
344,2,"$4,079.99",1,"$1,390,802.67",2011-01-29
344,2,"$4,079.99",1,"$1,394,882.66",2011-01-29
344,2,"$4,079.99",1,"$1,398,962.65",2011-01-29
344,3,"$6,119.98",1,"$1,405,082.63",2011-01-29
344,4,"$8,159.98",1,"$1,413,242.61",2011-01-29
344,4,"$8,159.98",1,"$1,421,402.59",2011-01-29
344,5,"$10,199.97",1,"$1,431,602.56",2011-01-29
344,2,"$4,079.99",1,"$1,435,682.55",2011-01-29
344,2,"$4,079.99",1,"$1,439,762.54",2011-01-29
344,3,"$6,119.98",1,"$1,445,882.52",2011-01-29
344,4,"$8,159.98",1,"$1,454,042.50",2011-01-29
344,3,"$6,119.98",1,"$1,460,162.48",2011-01-29
344,8,"$16,319.95",1,"$1,476,482.43",2011-01-29
344,1,"$2,039.99",1,"$1,478,522.42",2011-01-29
344,5,"$10,199.97",1,"$1,488,722.39",2011-01-29
344,2,"$4,079.99",1,"$1,492,802.38",2011-01-29
344,2,"$4,079.99",1,"$1,496,882.37",2011-01-29
344,6,"$12,239.96",1,"$1,509,122.33",2011-01-29
344,1,"$2,039.99",1,"$1,511,162.32",2011-01-29
344,2,"$4,079.99",1,"$1,515,242.31",2011-01-29
345,5,"$10,199.97",1,"$1,525,442.28",2011-01-29
345,5,"$10,199.97",1,"$1,535,642.25",2011-01-29
345,1,"$2,039.99",1,"$1,537,682.24",2011-01-29
345,1,"$2,039.99",1,"$1,539,722.23",2011-01-29
345,1,"$2,039.99",1,"$1,541,762.22",2011-01-29
345,5,"$10,199.97",1,"$1,551,962.19",2011-01-29
345,2,"$4,079.99",1,"$1,556,042.18",2011-01-29
345,3,"$6,119.98",1,"$1,562,162.16",2011-01-29
345,4,"$8,159.98",1,"$1,570,322.14",2011-01-29
345,2,"$4,079.99",1,"$1,574,402.13",2011-01-29
345,2,"$4,079.99",1,"$1,578,482.12",2011-01-29
345,1,"$2,039.99",1,"$1,580,522.11",2011-01-29
345,2,"$4,079.99",1,"$1,584,602.10",2011-01-29
345,5,"$10,199.97",1,"$1,594,802.07",2011-01-29
345,3,"$6,119.98",1,"$1,600,922.05",2011-01-29
345,14,"$27,055.76",1,"$1,627,977.81",2011-01-29
346,3,"$6,119.98",1,"$1,634,097.79",2011-01-29
346,2,"$4,079.99",1,"$1,638,177.78",2011-01-29
346,2,"$4,079.99",1,"$1,642,257.77",2011-01-29
346,4,"$8,159.98",1,"$1,650,417.75",2011-01-29
346,1,"$2,039.99",1,"$1,652,457.74",2011-01-29
346,4,"$8,159.98",1,"$1,660,617.72",2011-01-29
346,4,"$8,159.98",1,"$1,668,777.70",2011-01-29
346,1,"$2,039.99",1,"$1,670,817.69",2011-01-29
346,1,"$2,039.99",1,"$1,672,857.68",2011-01-29
346,7,"$14,279.96",1,"$1,687,137.64",2011-01-29
346,2,"$4,079.99",1,"$1,691,217.63",2011-01-29
346,1,"$2,039.99",1,"$1,693,257.62",2011-01-29
346,3,"$6,119.98",1,"$1,699,377.60",2011-01-29
346,12,"$23,190.65",1,"$1,722,568.25",2011-01-29
346,5,"$10,199.97",1,"$1,732,768.22",2011-01-29
346,1,"$2,039.99",1,"$1,734,808.21",2011-01-29
346,3,"$6,119.98",1,"$1,740,928.19",2011-01-29
347,3,"$6,119.98",1,"$1,747,048.17",2011-01-29
347,2,"$4,079.99",1,"$1,751,128.16",2011-01-29
347,3,"$6,119.98",1,"$1,757,248.14",2011-01-29
347,3,"$6,119.98",1,"$1,763,368.12",2011-01-29
347,1,"$2,039.99",1,"$1,765,408.11",2011-01-29
347,2,"$4,079.99",1,"$1,769,488.10",2011-01-29
347,2,"$4,079.99",1,"$1,773,568.09",2011-01-29
347,4,"$8,159.98",1,"$1,781,728.07",2011-01-29
347,3,"$6,119.98",1,"$1,787,848.05",2011-01-29
347,4,"$8,159.98",1,"$1,796,008.03",2011-01-29
347,7,"$14,279.96",1,"$1,810,287.99",2011-01-29
347,1,"$2,039.99",1,"$1,812,327.98",2011-01-29
347,1,"$2,039.99",1,"$1,814,367.97",2011-01-29
347,2,"$4,079.99",1,"$1,818,447.96",2011-01-29
347,2,"$4,079.99",1,"$1,822,527.95",2011-01-29
348,1,"$2,024.99",1,"$1,824,552.94",2011-01-29
348,4,"$8,099.98",1,"$1,832,652.92",2011-01-29
348,3,"$6,074.98",1,"$1,838,727.90",2011-01-29
348,3,"$6,074.98",1,"$1,844,802.88",2011-01-29
348,8,"$16,199.95",1,"$1,861,002.83",2011-01-29
348,2,"$4,049.99",1,"$1,865,052.82",2011-01-29
348,5,"$10,124.97",1,"$1,875,177.79",2011-01-29
348,2,"$4,049.99",1,"$1,879,227.78",2011-01-29
348,5,"$10,124.97",1,"$1,889,352.75",2011-01-29
348,3,"$6,074.98",1,"$1,895,427.73",2011-01-29
348,4,"$8,099.98",1,"$1,903,527.71",2011-01-29
348,2,"$4,049.99",1,"$1,907,577.70",2011-01-29
348,2,"$4,049.99",1,"$1,911,627.69",2011-01-29
348,13,"$24,938.48",1,"$1,936,566.17",2011-01-29
348,2,"$4,049.99",1,"$1,940,616.16",2011-01-29
348,2,"$4,049.99",1,"$1,944,666.15",2011-01-29
348,2,"$4,049.99",1,"$1,948,716.14",2011-01-29
348,5,"$10,124.97",1,"$1,958,841.11",2011-01-29
349,4,"$8,099.98",1,"$1,966,941.09",2011-01-29
349,4,"$8,099.98",1,"$1,975,041.07",2011-01-29
349,4,"$8,099.98",1,"$1,983,141.05",2011-01-29
349,2,"$4,049.99",1,"$1,987,191.04",2011-01-29
349,2,"$4,049.99",1,"$1,991,241.03",2011-01-29
349,2,"$4,049.99",1,"$1,995,291.02",2011-01-29
349,5,"$10,124.97",1,"$2,005,415.99",2011-01-29
349,8,"$16,199.95",1,"$2,021,615.94",2011-01-29
349,5,"$10,124.97",1,"$2,031,740.91",2011-01-29
349,1,"$2,024.99",1,"$2,033,765.90",2011-01-29
349,2,"$4,049.99",1,"$2,037,815.89",2011-01-29
349,3,"$6,074.98",1,"$2,043,890.87",2011-01-29
349,1,"$2,024.99",1,"$2,045,915.86",2011-01-29
349,2,"$4,049.99",1,"$2,049,965.85",2011-01-29
349,1,"$2,024.99",1,"$2,051,990.84",2011-01-29
349,6,"$12,149.96",1,"$2,064,140.80",2011-01-29
349,3,"$6,074.98",1,"$2,070,215.78",2011-01-29
349,4,"$8,099.98",1,"$2,078,315.76",2011-01-29
349,2,"$4,049.99",1,"$2,082,365.75",2011-01-29
349,4,"$8,099.98",1,"$2,090,465.73",2011-01-29
349,2,"$4,049.99",1,"$2,094,515.72",2011-01-29
349,3,"$6,074.98",1,"$2,100,590.70",2011-01-29
349,2,"$4,049.99",1,"$2,104,640.69",2011-01-29
349,4,"$8,099.98",1,"$2,112,740.67",2011-01-29
350,4,"$8,099.98",1,"$2,120,840.65",2011-01-29
350,10,"$20,249.94",1,"$2,141,090.59",2011-01-29
350,2,"$4,049.99",1,"$2,145,140.58",2011-01-29
350,2,"$4,049.99",1,"$2,149,190.57",2011-01-29
350,3,"$6,074.98",1,"$2,155,265.55",2011-01-29
350,2,"$4,049.99",1,"$2,159,315.54",2011-01-29
350,2,"$4,049.99",1,"$2,163,365.53",2011-01-29
350,1,"$2,024.99",1,"$2,165,390.52",2011-01-29
350,2,"$4,049.99",1,"$2,169,440.51",2011-01-29
350,2,"$4,049.99",1,"$2,173,490.50",2011-01-29
350,5,"$10,124.97",1,"$2,183,615.47",2011-01-29
350,1,"$2,024.99",1,"$2,185,640.46",2011-01-29
350,3,"$6,074.98",1,"$2,191,715.44",2011-01-29
350,5,"$10,124.97",1,"$2,201,840.41",2011-01-29
350,2,"$4,049.99",1,"$2,205,890.40",2011-01-29
350,6,"$12,149.96",1,"$2,218,040.36",2011-01-29
350,2,"$4,049.99",1,"$2,222,090.35",2011-01-29
350,1,"$2,024.99",1,"$2,224,115.34",2011-01-29
350,2,"$4,049.99",1,"$2,228,165.33",2011-01-29
350,2,"$4,049.99",1,"$2,232,215.32",2011-01-29
350,3,"$6,074.98",1,"$2,238,290.30",2011-01-29
351,2,"$4,049.99",1,"$2,242,340.29",2011-01-29
351,2,"$4,049.99",1,"$2,246,390.28",2011-01-29
351,1,"$2,024.99",1,"$2,248,415.27",2011-01-29
351,1,"$2,024.99",1,"$2,250,440.26",2011-01-29
351,2,"$4,049.99",1,"$2,254,490.25",2011-01-29
351,3,"$6,074.98",1,"$2,260,565.23",2011-01-29
351,1,"$2,024.99",1,"$2,262,590.22",2011-01-29
351,2,"$4,049.99",1,"$2,266,640.21",2011-01-29
351,2,"$4,049.99",1,"$2,270,690.20",2011-01-29
351,1,"$2,024.99",1,"$2,272,715.19",2011-01-29
351,5,"$10,124.97",1,"$2,282,840.16",2011-01-29
351,5,"$10,124.97",1,"$2,292,965.13",2011-01-29
351,3,"$6,074.98",1,"$2,299,040.11",2011-01-29
351,6,"$12,149.96",1,"$2,311,190.07",2011-01-29
351,1,"$2,024.99",1,"$2,313,215.06",2011-01-29
351,4,"$8,099.98",1,"$2,321,315.04",2011-01-29
351,1,"$2,024.99",1,"$2,323,340.03",2011-01-29
351,2,"$4,049.99",1,"$2,327,390.02",2011-01-29
351,2,"$4,049.99",1,"$2,331,440.01",2011-01-29
351,1,"$2,024.99",1,"$2,333,465.00",2011-01-29
351,1,"$2,024.99",1,"$2,335,489.99",2011-01-29
351,4,"$8,099.98",1,"$2,343,589.97",2011-01-29
351,3,"$6,074.98",1,"$2,349,664.95",2011-01-29
351,2,"$4,049.99",1,"$2,353,714.94",2011-01-29
351,2,"$4,049.99",1,"$2,357,764.93",2011-01-29
310,1,"$3,578.27",1,"$2,361,343.20",2011-01-30
312,1,"$3,578.27",1,"$2,364,921.47",2011-01-30
314,1,"$3,578.27",1,"$2,368,499.74",2011-01-30
313,1,"$3,578.27",1,"$2,372,078.01",2011-01-31
314,1,"$3,578.27",1,"$2,375,656.28",2011-01-31
322,1,$699.10,1,"$2,376,355.38",2011-01-31
351,1,"$3,374.99",1,"$2,379,730.37",2011-01-31
312,1,"$3,578.27",1,"$2,383,308.64",2011-02-01
313,1,"$3,578.27",1,"$2,386,886.91",2011-02-01
314,1,"$3,578.27",1,"$2,390,465.18",2011-02-01
346,1,"$3,399.99",1,"$2,393,865.17",2011-02-01
347,1,"$3,399.99",1,"$2,397,265.16",2011-02-01
310,1,"$3,578.27",1,"$2,400,843.43",2011-02-02
311,1,"$3,578.27",1,"$2,404,421.70",2011-02-02
312,1,"$3,578.27",1,"$2,407,999.97",2011-02-02
312,1,"$3,578.27",1,"$2,411,578.24",2011-02-02
334,1,$699.10,1,"$2,412,277.34",2011-02-02
336,1,$699.10,1,"$2,412,976.44",2011-02-02
310,1,"$3,578.27",1,"$2,416,554.71",2011-02-03
310,1,"$3,578.27",1,"$2,420,132.98",2011-02-03
310,1,"$3,578.27",1,"$2,423,711.25",2011-02-03
313,1,"$3,578.27",1,"$2,427,289.52",2011-02-03
314,1,"$3,578.27",1,"$2,430,867.79",2011-02-03
338,1,$699.10,1,"$2,431,566.89",2011-02-03
344,1,"$3,399.99",1,"$2,434,966.88",2011-02-03
345,1,"$3,399.99",1,"$2,438,366.87",2011-02-03
310,1,"$3,578.27",1,"$2,441,945.14",2011-02-04
311,1,"$3,578.27",1,"$2,445,523.41",2011-02-04
311,1,"$3,578.27",1,"$2,449,101.68",2011-02-04
312,1,"$3,578.27",1,"$2,452,679.95",2011-02-04
311,1,"$3,578.27",1,"$2,456,258.22",2011-02-05
314,1,"$3,578.27",1,"$2,459,836.49",2011-02-05
342,1,$699.10,1,"$2,460,535.59",2011-02-05
344,1,"$3,399.99",1,"$2,463,935.58",2011-02-05
312,1,"$3,578.27",1,"$2,467,513.85",2011-02-06
313,1,"$3,578.27",1,"$2,471,092.12",2011-02-06
348,1,"$3,374.99",1,"$2,474,467.11",2011-02-06
349,1,"$3,374.99",1,"$2,477,842.10",2011-02-06
311,1,"$3,578.27",1,"$2,481,420.37",2011-02-07
312,1,"$3,578.27",1,"$2,484,998.64",2011-02-07
312,1,"$3,578.27",1,"$2,488,576.91",2011-02-07
314,1,"$3,578.27",1,"$2,492,155.18",2011-02-07
347,1,"$3,399.99",1,"$2,495,555.17",2011-02-07
351,1,"$3,374.99",1,"$2,498,930.16",2011-02-07
310,1,"$3,578.27",1,"$2,502,508.43",2011-02-08
311,1,"$3,578.27",1,"$2,506,086.70",2011-02-08
313,1,"$3,578.27",1,"$2,509,664.97",2011-02-08
313,1,"$3,578.27",1,"$2,513,243.24",2011-02-08
314,1,"$3,578.27",1,"$2,516,821.51",2011-02-08
310,1,"$3,578.27",1,"$2,520,399.78",2011-02-09
312,1,"$3,578.27",1,"$2,523,978.05",2011-02-09
312,1,"$3,578.27",1,"$2,527,556.32",2011-02-09
312,1,"$3,578.27",1,"$2,531,134.59",2011-02-09
312,1,"$3,578.27",1,"$2,534,712.86",2011-02-09
314,1,"$3,578.27",1,"$2,538,291.13",2011-02-09
310,1,"$3,578.27",1,"$2,541,869.40",2011-02-10
314,1,"$3,578.27",1,"$2,545,447.67",2011-02-10
322,1,$699.10,1,"$2,546,146.77",2011-02-10
342,1,$699.10,1,"$2,546,845.87",2011-02-10
351,1,"$3,374.99",1,"$2,550,220.86",2011-02-10
310,1,"$3,578.27",1,"$2,553,799.13",2011-02-11
311,1,"$3,578.27",1,"$2,557,377.40",2011-02-11
313,1,"$3,578.27",1,"$2,560,955.67",2011-02-11
314,1,"$3,578.27",1,"$2,564,533.94",2011-02-11
310,1,"$3,578.27",1,"$2,568,112.21",2011-02-12
310,1,"$3,578.27",1,"$2,571,690.48",2011-02-12
311,1,"$3,578.27",1,"$2,575,268.75",2011-02-12
312,1,"$3,578.27",1,"$2,578,847.02",2011-02-12
344,1,"$3,399.99",1,"$2,582,247.01",2011-02-12
344,1,"$3,399.99",1,"$2,585,647.00",2011-02-12
314,1,"$3,578.27",1,"$2,589,225.27",2011-02-14
310,1,"$3,578.27",1,"$2,592,803.54",2011-02-15
310,1,"$3,578.27",1,"$2,596,381.81",2011-02-15
311,1,"$3,578.27",1,"$2,599,960.08",2011-02-15
312,1,"$3,578.27",1,"$2,603,538.35",2011-02-15
314,1,"$3,578.27",1,"$2,607,116.62",2011-02-15
348,1,"$3,374.99",1,"$2,610,491.61",2011-02-15
310,1,"$3,578.27",1,"$2,614,069.88",2011-02-16
310,1,"$3,578.27",1,"$2,617,648.15",2011-02-16
311,1,"$3,578.27",1,"$2,621,226.42",2011-02-16
313,1,"$3,578.27",1,"$2,624,804.69",2011-02-16
320,1,$699.10,1,"$2,625,503.79",2011-02-16
334,1,$699.10,1,"$2,626,202.89",2011-02-16
336,1,$699.10,1,"$2,626,901.99",2011-02-16
342,1,$699.10,1,"$2,627,601.09",2011-02-16
310,1,"$3,578.27",1,"$2,631,179.36",2011-02-17
310,1,"$3,578.27",1,"$2,634,757.63",2011-02-17
312,1,"$3,578.27",1,"$2,638,335.90",2011-02-17
312,1,"$3,578.27",1,"$2,641,914.17",2011-02-17
314,1,"$3,578.27",1,"$2,645,492.44",2011-02-17
349,1,"$3,374.99",1,"$2,648,867.43",2011-02-17
310,1,"$3,578.27",1,"$2,652,445.70",2011-02-18
310,1,"$3,578.27",1,"$2,656,023.97",2011-02-18
311,1,"$3,578.27",1,"$2,659,602.24",2011-02-18
311,1,"$3,578.27",1,"$2,663,180.51",2011-02-18
313,1,"$3,578.27",1,"$2,666,758.78",2011-02-18
348,1,"$3,374.99",1,"$2,670,133.77",2011-02-18
350,1,"$3,374.99",1,"$2,673,508.76",2011-02-18
350,1,"$3,374.99",1,"$2,676,883.75",2011-02-18
310,1,"$3,578.27",1,"$2,680,462.02",2011-02-19
313,1,"$3,578.27",1,"$2,684,040.29",2011-02-19
314,1,"$3,578.27",1,"$2,687,618.56",2011-02-19
314,1,"$3,578.27",1,"$2,691,196.83",2011-02-19
349,1,"$3,374.99",1,"$2,694,571.82",2011-02-19
310,1,"$3,578.27",1,"$2,698,150.09",2011-02-20
312,1,"$3,578.27",1,"$2,701,728.36",2011-02-20
350,1,"$3,374.99",1,"$2,705,103.35",2011-02-20
310,1,"$3,578.27",1,"$2,708,681.62",2011-02-21
311,1,"$3,578.27",1,"$2,712,259.89",2011-02-21
312,1,"$3,578.27",1,"$2,715,838.16",2011-02-21
313,1,"$3,578.27",1,"$2,719,416.43",2011-02-21
313,1,"$3,578.27",1,"$2,722,994.70",2011-02-21
314,1,"$3,578.27",1,"$2,726,572.97",2011-02-21
328,1,$699.10,1,"$2,727,272.07",2011-02-21
344,1,"$3,399.99",1,"$2,730,672.06",2011-02-21
344,1,"$3,399.99",1,"$2,734,072.05",2011-02-21
313,1,"$3,578.27",1,"$2,737,650.32",2011-02-22
342,1,$699.10,1,"$2,738,349.42",2011-02-22
351,1,"$3,374.99",1,"$2,741,724.41",2011-02-22
311,1,"$3,578.27",1,"$2,745,302.68",2011-02-23
313,1,"$3,578.27",1,"$2,748,880.95",2011-02-23
313,1,"$3,578.27",1,"$2,752,459.22",2011-02-23
314,1,"$3,578.27",1,"$2,756,037.49",2011-02-23
314,1,"$3,578.27",1,"$2,759,615.76",2011-02-23
344,1,"$3,399.99",1,"$2,763,015.75",2011-02-23
344,1,"$3,399.99",1,"$2,766,415.74",2011-02-23
310,1,"$3,578.27",1,"$2,769,994.01",2011-02-24
314,1,"$3,578.27",1,"$2,773,572.28",2011-02-24
310,1,"$3,578.27",1,"$2,777,150.55",2011-02-25
314,1,"$3,578.27",1,"$2,780,728.82",2011-02-25
310,1,"$3,578.27",1,"$2,784,307.09",2011-02-26
313,1,"$3,578.27",1,"$2,787,885.36",2011-02-26
314,1,"$3,578.27",1,"$2,791,463.63",2011-02-26
314,1,"$3,578.27",1,"$2,795,041.90",2011-02-26
338,1,$699.10,1,"$2,795,741.00",2011-02-26
338,1,$699.10,1,"$2,796,440.10",2011-02-26
342,1,$699.10,1,"$2,797,139.20",2011-02-26
350,1,"$3,374.99",1,"$2,800,514.19",2011-02-26
310,1,"$3,578.27",1,"$2,804,092.46",2011-02-27
310,1,"$3,578.27",1,"$2,807,670.73",2011-02-27
310,1,"$3,578.27",1,"$2,811,249.00",2011-02-27
310,1,"$3,578.27",1,"$2,814,827.27",2011-02-27
310,1,"$3,578.27",1,"$2,818,405.54",2011-02-27
344,1,"$3,399.99",1,"$2,821,805.53",2011-02-27
344,1,"$3,399.99",1,"$2,825,205.52",2011-02-27
311,1,"$3,578.27",1,"$2,828,783.79",2011-02-28
313,1,"$3,578.27",1,"$2,832,362.06",2011-02-28
313,1,"$3,578.27",1,"$2,835,940.33",2011-02-28
349,1,"$3,374.99",1,"$2,839,315.32",2011-02-28
349,1,"$3,374.99",1,"$2,842,690.31",2011-02-28
351,1,"$3,374.99",1,"$2,846,065.30",2011-02-28
310,2,"$4,293.92",1,"$2,850,359.22",2011-03-01
310,1,"$2,146.96",1,"$2,852,506.18",2011-03-01
310,1,"$3,578.27",1,"$2,856,084.45",2011-03-01
310,1,"$3,578.27",1,"$2,859,662.72",2011-03-01
310,4,"$8,587.85",1,"$2,868,250.57",2011-03-01
